Vernier Format 2
Gamma_1.cmbl 20/03/2019 00:07:31 ,
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

99,6336	0,279888	-0,0309009009009	-2,23262913676
99,6669	0,2768696	-0,115134467801	-2,12360397323
99,7002	0,271656	-0,182200867534	-1,69800486729
99,7335	0,2642472	-0,231642308976	-1,14008625465
99,7668	0,2554664	-0,256134134134	-0,603934487263
99,8001	0,24696	-0,268265598932	-0,132128569455
99,8334	0,2376304	-0,272843510177	0,544171131425
99,8667	0,2274776	-0,237593593594	1,34610753563
99,9	0,220892	-0,172358358358	1,84960903513
99,9333	0,2162272	-0,106665331999	2,09744557148
99,9666	0,2134832	-0,0315875875876	2,25248660962
99,9999	0,214032	0,0469235902569	2,26527940464
100,0332	0,216776	0,121085752419	2,15778173903
100,0665	0,2217152	0,200054721388	1,74020199713
100,0998	0,2310448	0,249038371705	0,979889911043
100,1331	0,2395512	0,260025358692	0,330512360876
100,1664	0,248332	0,263687687688	-0,130219197064
100,1997	0,2573872	0,254074074074	-0,633338822083
100,233	0,2658936	0,223402068735	-1,1715908991
100,2663	0,2727536	0,174418418418	-1,65733523536
100,2996	0,2779672	0,109183183183	-2,01954317792
100,3329	0,2801624	0,0359366032699	-2,22938320369
100,3662	0,2804368	-0,0407434100767	-2,32103307846
100,3995	0,2779672	-0,128181514848	-2,09935494387
100,4328	0,2711072	-0,19204337671	-1,5349444651
100,4661	0,2642472	-0,227293293293	-1,00337519145
100,4994	0,2560152	-0,256134134134	-0,523931784081
100,5327	0,2466856	-0,26597664331	0,0404786946882
100,566	0,2376304	-0,253387387387	0,598779181806
100,5993	0,2293984	-0,224088755422	1,10037130891
100,6326	0,222264	-0,177851851852	1,52196073284
100,6659	0,2173248	-0,121314647981	1,87156681762
100,6992	0,2137576	-0,0508148148148	2,11673023262
100,7325	0,2137576	0,0258651985319	2,1556814294
100,7658	0,2156784	0,0970517183851	2,04016439975
100,7991	0,2203432	0,164118118118	1,81142158731
100,8324	0,2269288	0,219281948615	1,47842704232
100,8657	0,2348864	0,269867867868	0,908288446382
100,899	0,2458624	0,288637303971	0,0817211383333
100,9323	0,255192	0,271699032366	-0,65949722384
100,9656	0,2642472	0,238966966967	-1,22352582813
100,9989	0,271656	0,186549883217	-1,63805057421
101,0322	0,2768696	0,125663663664	-1,89810709386
101,0655	0,2801624	0,0583683683684	-2,06937779733
101,0988	0,2809856	-0,0153360026693	-2,11749398158
101,1321	0,2790648	-0,0872092092092	-2,0086597553
101,1654	0,2749488	-0,151528862196	-1,78812724414
101,1987	0,268912	-0,210126126126	-1,43279304218
101,232	0,2604056	-0,251098431765	-0,934637785377
101,2653	0,2516248	-0,271699032366	-0,404214135167
101,2986	0,2422952	-0,283372706039	0,284114611776
101,3319	0,2315936	-0,257965298632	1,09177913315
101,3652	0,2241848	-0,202114781448	1,65447117677
101,3985	0,218148	-0,140084084084	1,96436231582
101,4318	0,2145808	-0,0684397731064	2,12799552973
101,4651	0,2134832	0,00595128461795	2,13276896071
101,4984	0,2151296	0,0766800133467	2,01610630762
101,5317	0,2186968	0,142373039706	1,79519192199
101,565	0,2247336	0,201199199199	1,40682557766
101,5983	0,2326912	0,240111444778	0,8790750488
101,6316	0,2411976	0,260483149816	0,31065488801
101,6649	0,2505272	0,261398732065	-0,263493389953
101,6982	0,259308	0,239882549216	-0,750765224128
101,7315	0,2667168	0,207150483817	-1,13664938434
101,7648	0,273028	0,169611611612	-1,64225119347
101,7981	0,2790648	0,100942942943	-2,18584951318
101,8314	0,2804368	0,0116736736737	-2,36437583173
101,8647	0,2793392	-0,0668375041708	-2,20188824126
101,898	0,275772	-0,137108441775	-1,90211677588
101,9313	0,2700096	-0,197079079079	-1,46983486656
101,9646	0,262052	-0,236906906907	-0,974543668349
101,9979	0,25382	-0,261398732065	-0,47333341572
102,0312	0,244216	-0,268494494495	0,0561355482946
102,0645	0,2357096	-0,262085418752	0,704176537788
102,0978	0,2258312	-0,225233233233	1,42973804635
102,1311	0,2197944	-0,158624624625	1,91204551231
102,1644	0,215404	-0,0904137470804	2,1434614461
102,1977	0,2134832	-0,0128181514848	2,22346414928
102,231	0,2145808	0,0624884884885	2,13563301929
102,2643	0,2178736	0,132072739406	1,93877672579
102,2976	0,223636	0,19204337671	1,66363616425
102,3309	0,230496	0,250182849516	1,15077874003
102,3642	0,2411976	0,278794794795	0,352279206133
102,3975	0,2502528	0,269638972306	-0,35724357435
102,4308	0,259308	0,248580580581	-0,889958471429
102,4641	0,2672656	0,209668335002	-1,37493905873
102,4974	0,2735768	0,157251251251	-1,82765125263
102,5307	0,2782416	0,0876670003337	-2,21143510322
102,564	0,2801624	-0,0016022689356	-2,24007568908
102,5973	0,2774184	-0,0727887887888	-1,92961173831
102,6306	0,2746744	-0,125434768101	-1,68387551159
102,6639	0,2694608	-0,183574240908	-1,44272177861
102,6972	0,262052	-0,227751084418	-1,0270514091
102,7305	0,25382	-0,255447447447	-0,492618076869
102,7638	0,2444904	-0,262314314314	0,108452351807
102,7971	0,2357096	-0,246520520521	0,667134713403
102,8304	0,227752	-0,216077410744	1,16796309155
102,8637	0,220892	-0,168924924925	1,64263306795
102,897	0,2159528	-0,10368968969	2,00140414021
102,9303	0,2137576	-0,0295275275275	2,15835455075
102,9636	0,214032	0,0444057390724	2,15415393149
102,9969	0,216776	0,116736736737	2,02049786412
103,0302	0,2219896	0,181514180848	1,75681353693
103,0635	0,2288496	0,241484818151	1,24529267339
103,0968	0,2390024	0,271470136803	0,522595223407
103,1301	0,2477832	0,272614614615	-0,124109205413
103,1634	0,2573872	0,260025358692	-0,682791567009
103,1967	0,2656192	0,227522188856	-1,21856145991
103,23	0,273028	0,17762295629	-1,68502113503
103,2633	0,2779672	0,110327660994	-1,98460166317
103,2966	0,2804368	0,0391411411411	-2,08064309443
103,3299	0,2804368	-0,029985318652	-2,08446183922
103,3632	0,278516	-0,100256256256	-2,02068880136
103,3965	0,2738512	-0,170298298298	-1,76426008925
103,4298	0,2667168	-0,224775442109	-1,28959011286
103,4631	0,2582104	-0,257507507508	-0,738545240825
103,4964	0,2491552	-0,272614614615	-0,186545682597
103,5297	0,2398256	-0,273987987988	0,47333341572
103,563	0,2299472	-0,244002669336	1,19202118368
103,5963	0,2228128	-0,18792325659	1,71041578783
103,6296	0,2173248	-0,123603603604	2,0067503829
103,6629	0,2143064	-0,0501281281281	2,1337236469
103,6962	0,214032	0,0226606606607	2,10565587276
103,7295	0,2159528	0,0915582248916	1,99128446654
103,7628	0,2200688	0,159082415749	1,73409200547
103,7961	0,2269288	0,213101768435	1,28787167771
103,8294	0,2348864	0,246062729396	0,784370178209
103,8627	0,2436672	0,264603269937	0,279723055277
103,896	0,2529968	0,264603269937	-0,244017791565
103,9293	0,2615032	0,251785118452	-0,864563818629
103,9626	0,2705584	0,211499499499	-1,58096033972
103,9959	0,2765952	0,13962629296	-2,07968840824
104,0292	0,279888	0,0624884884885	-2,24484912006
104,0625	0,2807112	-0,0148782115449	-2,20265199022
104,0958	0,2787904	-0,0874381047714	-2,01801568001
104,1291	0,2746744	-0,15198665332	-1,72511795524
104,1624	0,2683632	-0,204861528195	-1,33159630546
104,1957	0,26068	-0,243544878212	-0,83687791896
104,229	0,2516248	-0,262772105439	-0,276286184973
104,2623	0,2425696	-0,261169836503	0,272276502952
104,2956	0,2337888	-0,241942609276	0,765849266016
104,3289	0,22638	-0,213330663997	1,32930505859
104,3622	0,2186968	-0,156564564565	1,9359126672
104,3955	0,2151296	-0,0746199532866	2,24771317864
104,4288	0,214032	0,00274674674675	2,24962255103
104,4621	0,215404	0,0771378044711	2,13295989795
104,4954	0,2192456	0,147408742075	1,89600678423
104,5287	0,2255568	0,205777110444	1,54067258227
104,562	0,2329656	0,257278611945	0,950294638983
104,5953	0,2436672	0,276963630297	0,126591389521
104,6286	0,252448	0,261398732065	-0,592096378438
104,6619	0,2612288	0,233702369036	-1,16910871499
104,6952	0,268912	0,178309642976	-1,55117413042
104,7285	0,273028	0,12223023023	-1,6863576957
104,7618	0,2768696	0,0677530864197	-1,8333793698
104,7951	0,2779672	0,0016022689356	-1,98097385563
104,8284	0,277144	-0,0688975642309	-1,97658229913
104,8617	0,2733024	-0,136879546213	-1,75280385491
104,895	0,26754	-0,189296629963	-1,38467685793
104,9283	0,2604056	-0,229811144478	-0,956213693395
104,9616	0,2518992	-0,25567634301	-0,431900034836
104,9949	0,242844	-0,261627627628	0,181199439902
105,0282	0,2337888	-0,243544878212	0,794107977403
105,0615	0,2261056	-0,205548214882	1,31002039744
105,0948	0,2197944	-0,15404671338	1,7327554448
105,1281	0,215404	-0,0874381047714	2,04207377214
105,1614	0,2137576	-0,0132759426093	2,19234137931
105,1947	0,2145808	0,0618018018018	2,20379761365
105,228	0,2178736	0,135506172839	2,08331621578
105,2613	0,2233616	0,210812812813	1,63938713488
105,2946	0,2329656	0,254074074074	0,912298128403
105,3279	0,2411976	0,266892225559	0,273040251908
105,3612	0,2508016	0,269638972306	-0,292324913057
105,3945	0,2598568	0,248351685018	-0,849288839501
105,4278	0,2678144	0,210126126126	-1,31154789535
105,4611	0,2741256	0,159082415749	-1,69762299281
105,4944	0,2787904	0,094991658325	-1,98937509415
105,5277	0,2807112	0,021973973974	-2,12322209875
105,561	0,2801624	-0,0501281281281	-2,10813805686
105,5943	0,2774184	-0,121772439106	-1,94946921118
105,6276	0,2719304	-0,186549883217	-1,58974345272
105,6609	0,2642472	-0,229811144478	-1,13626750986
105,6942	0,2562896	-0,258880880881	-0,709713717721
105,7275	0,2472344	-0,285203870537	-0,0517439917954
105,7608	0,235984	-0,271012345679	0,818166069528
105,7941	0,2280264	-0,220655321989	1,41694525134
105,8274	0,2214408	-0,166864864865	1,72187202217
105,8607	0,216776	-0,105978645312	1,95806138693
105,894	0,214032	-0,0352499165832	2,11615742091
105,9273	0,2143064	0,0395989322656	2,11921241673
105,9606	0,216776	0,111014347681	1,94603234087
105,9939	0,2219896	0,172358358358	1,65027055751
106,0272	0,2285752	0,222257590924	1,27679731784
106,0605	0,2370816	0,259567567568	0,79678109875
106,0938	0,2461368	0,281999332666	0,118762962718
106,1271	0,2568384	0,272385719052	-0,683555315966
106,1604	0,2653448	0,228437771104	-1,26648670693
106,1937	0,2719304	0,180827494161	-1,6267852771
106,227	0,2776928	0,121085752419	-1,95634295178
106,2603	0,2804368	0,0480680680681	-2,17534796503
106,2936	0,2809856	-0,0290697364031	-2,20838010739
106,3269	0,278516	-0,105520854188	-2,01324224903
106,3602	0,2735768	-0,168924924925	-1,6233484068
106,3935	0,2667168	-0,214246246246	-1,18304713344
106,4268	0,2590336	-0,246749416083	-0,748473977258
106,4601	0,2499784	-0,266434434434	-0,241726544696
106,4934	0,2406488	-0,264145478812	0,326693616094
106,5267	0,2321424	-0,247436102769	0,977598664174
106,56	0,2233616	-0,202572572573	1,68559394674
106,5933	0,2175992	-0,126121454788	2,11195680165
106,6266	0,2151296	-0,0498992325659	2,17038359681
106,6599	0,2145808	0,0196850183517	2,11978522845
106,6932	0,2162272	0,0922449115782	1,98784759623
106,7265	0,220892	0,157709042376	1,68005676681
106,7598	0,2272032	0,207837170504	1,23956455621
106,7931	0,2351608	0,241484818151	0,728616504392
106,8264	0,2436672	0,258423089756	0,150649481647
106,8597	0,2529968	0,253158491825	-0,463977491004
106,893	0,2612288	0,224088755422	-0,983135844108
106,9263	0,2680888	0,184489823156	-1,39995183706
106,9596	0,2738512	0,131614948282	-1,79767410609
106,9929	0,2774184	0,0613440106773	-2,0672774877
107,0262	0,2779672	-0,0121314647981	-2,1302867766
107,0595	0,2765952	-0,0849202535869	-2,01725193105
107,0928	0,2722048	-0,152215548882	-1,70526048237
107,1261	0,2658936	-0,201428094761	-1,27717919232
107,1594	0,2584848	-0,237593593594	-0,806709835183
107,1927	0,249704	-0,257965298632	-0,248218410826
107,226	0,2406488	-0,25567634301	0,357434511589
107,2593	0,2321424	-0,232786786787	0,925472797901
107,2926	0,2247336	-0,192958958959	1,43756647316
107,3259	0,2186968	-0,133446112779	1,81925001411
107,3592	0,2156784	-0,0661508174842	2,01763380553
107,3925	0,2143064	0,00274674674675	2,12799552973
107,4258	0,2156784	0,0773667000334	2,14021551303
107,4591	0,21952	0,149239906573	1,98173760458
107,4924	0,2255568	0,218366366366	1,52635228934
107,5257	0,2348864	0,260254254254	0,787234236795
107,559	0,2439416	0,26803670337	0,0987145526126
107,5923	0,2529968	0,261398732065	-0,440874085074
107,6256	0,2617776	0,237593593594	-0,922608739314
107,6589	0,2691864	0,199596930264	-1,370356565
107,6922	0,2754976	0,14580647314	-1,77934413114
107,7255	0,2793392	0,0771378044711	-2,04990219894
107,7588	0,2807112	0,00412012012012	-2,13964270132
107,7921	0,2796136	-0,0691264597931	-2,0760606007
107,8254	0,2760464	-0,138481815148	-1,85896495984
107,8587	0,2700096	-0,19616349683	-1,51585074119
107,892	0,2626008	-0,239653653654	-1,10648130056
107,9253	0,2540944	-0,276734734735	-0,483262152153
107,9586	0,2431184	-0,279710377044	0,347505775155
107,9919	0,2343376	-0,246749416083	0,996310513605
108,0252	0,2266544	-0,205548214882	1,41121713416
108,0585	0,2203432	-0,151757757758	1,74325699295
108,0918	0,2162272	-0,0876670003337	1,98784759623
108,1251	0,2143064	-0,016022689356	2,11157492717
108,1584	0,2151296	0,056994994995	2,08369809026
108,1917	0,218148	0,127037037037	1,90650833238
108,225	0,2239104	0,187465465465	1,59432594646
108,2583	0,2310448	0,233244577911	1,21665208752
108,2916	0,2392768	0,275819152486	0,610617290631
108,3249	0,2505272	0,282914914915	-0,235425615806
108,3582	0,259308	0,252700700701	-0,895113776885
108,3915	0,2672656	0,216306306306	-1,34725315907
108,4248	0,2741256	0,164118118118	-1,76426008925
108,4581	0,2787904	0,0947627627628	-2,03329065914
108,4914	0,2804368	0,0224317650984	-2,10374650037
108,5247	0,2801624	-0,0473813813814	-2,06403155463
108,558	0,2774184	-0,118567901235	-1,8841686754
108,5913	0,2719304	-0,178309642976	-1,52902541069
108,6246	0,2650704	-0,222028695362	-1,09769818757
108,6579	0,2568384	-0,252242909576	-0,622837273933
108,6912	0,2477832	-0,264832165499	-0,0969961174608
108,7245	0,238728	-0,259109776443	0,463404679287
108,7578	0,2302216	-0,237593593594	1,11621909976
108,7911	0,2219896	-0,186092092092	1,76731508508
108,8244	0,2170504	-0,110098765432	2,12035804017
108,8577	0,2148552	-0,0354788121455	2,17095640853
108,891	0,2148552	0,0354788121455	2,12093085188
108,9243	0,2170504	0,108038705372	1,95901607313
108,9576	0,222264	0,172358358358	1,5969990678
108,9909	0,229124	0,217450784117	1,11469160185
109,0242	0,2370816	0,247664998332	0,573193591767
109,0575	0,2461368	0,25773640307	-0,0261584017561
109,0908	0,2549176	0,244918251585	-0,59381481359
109,1241	0,2628752	0,214932932933	-1,06886666446
109,1574	0,2694608	0,173273940607	-1,50363075789
109,1907	0,2749488	0,11398998999	-1,8772949348
109,224	0,2774184	0,0423456790123	-2,05104782237
109,2573	0,2776928	-0,0286119452786	-2,00694132014
109,2906	0,2754976	-0,0965939272606	-1,78125350353
109,3239	0,2708328	-0,150842175509	-1,45627832259
109,3572	0,264796	-0,187694361028	-1,25426672363
109,3905	0,2587592	-0,231184517851	-1,07478571887
109,4238	0,249704	-0,275819152486	-0,431900034836
109,4571	0,238728	-0,271470136803	0,53042365021
109,4904	0,230496	-0,23004004004	1,23059050598
109,5237	0,2233616	-0,178996329663	1,61303779589
109,557	0,2184224	-0,120399065732	1,87137588038
109,5903	0,2151296	-0,0544771438105	2,09782744595
109,6236	0,2145808	0,0201428094761	2,25783285232
109,6569	0,2162272	0,100714047381	2,21830884382
109,6902	0,2211664	0,180827494161	1,78182631525
109,7235	0,2293984	0,227293293293	1,09617068965
109,7568	0,2370816	0,247436102769	0,544553005903
109,7901	0,2458624	0,260483149816	0,0738927115302
109,8234	0,2549176	0,255447447447	-0,460158746222
109,8567	0,263424	0,230955622289	-1,01903204506
109,89	0,2708328	0,186320987654	-1,52654322658
109,9233	0,2763208	0,124748081415	-1,87672212308
109,9566	0,2793392	0,0551638304972	-2,02488942062
109,9899	0,279888	-0,0128181514848	-2,06594092702
110,0232	0,278516	-0,0826312979646	-2,05601219059
110,0565	0,2744	-0,151528862196	-1,93228485966
110,0898	0,2686376	-0,221342008675	-1,48892859047
110,1231	0,2587592	-0,262085418752	-0,713150588025
110,1564	0,2499784	-0,265061061061	-0,0127927950197
110,1897	0,2409232	-0,255447447447	0,487844645891
110,223	0,2326912	-0,232328995662	0,946475894201
110,2563	0,225008	-0,193645645646	1,40644370319
110,2896	0,2192456	-0,136421755088	1,78507224831
110,3229	0,2156784	-0,0695842509176	1,99739445819
110,3562	0,2145808	0,000228895562229	2,07300560487
110,3895	0,2156784	0,0702709376043	2,06097655881
110,4228	0,2192456	0,140541875209	1,92216518598
110,4561	0,2252824	0,201885885886	1,62086622269
110,4894	0,2326912	0,257049716383	1,04309013718
110,5227	0,2433928	0,279710377044	0,225878753851
110,556	0,252448	0,266434434434	-0,455385315246
110,5893	0,2612288	0,242629295963	-0,947048705919
110,6226	0,268912	0,204632632633	-1,42190961955
110,6559	0,2754976	0,146950950951	-1,83013343674
110,6892	0,2790648	0,0762222222222	-2,0374912784
110,7225	0,2804368	0,00686686686687	-2,08178871787
110,7558	0,2796136	-0,0645485485485	-2,01763380553
110,7891	0,2760464	-0,131614948282	-1,80512065842
110,8224	0,2705584	-0,188381047714	-1,46334300044
110,8557	0,2631496	-0,231642308976	-1,02571484843
110,889	0,2546432	-0,25773640307	-0,53252395984
110,9223	0,245588	-0,267578912246	0,00668280336814
110,9556	0,2365328	-0,262085418752	0,681264069096
110,9889	0,2272032	-0,225462128795	1,41904556097
111,0222	0,2206176	-0,159769102436	1,91529144538
111,0555	0,2165016	-0,0878958958959	2,09419963841
111,0888	0,2148552	-0,0164804804805	2,10260087693
111,1221	0,215404	0,0535615615616	2,02030692688
111,1554	0,2184224	0,121772439106	1,81065783835
111,1887	0,2239104	0,177394060727	1,48052735195
111,222	0,230496	0,222028695362	1,06523885692
111,2553	0,2390024	0,252700700701	0,510757114583
111,2886	0,2480576	0,258651985319	-0,122963581978
111,3219	0,2568384	0,242171504838	-0,696539048224
111,3552	0,2645216	0,210126126126	-1,18132869829
111,3885	0,2713816	0,160455789122	-1,54659163668
111,4218	0,2754976	0,100485151818	-1,72454514352
111,4551	0,2776928	0,0464657991325	-1,89925271729
111,4884	0,2790648	-0,0215161828495	-2,13735145445
111,5217	0,2768696	-0,104376376376	-2,10546493552
111,555	0,271656	-0,174189522856	-1,69781393005
111,5883	0,2645216	-0,220197530864	-1,16528997021
111,6216	0,256564	-0,24949616283	-0,660070035557
111,6549	0,2475088	-0,262543209877	-0,172225389665
111,6882	0,2390024	-0,266205538872	0,463022804809
111,7215	0,2288496	-0,238509175842	1,26133140147
111,7548	0,2219896	-0,175334000667	1,84979997237
111,7881	0,2170504	-0,103918585252	2,09439057565
111,8214	0,2151296	-0,0311297964631	2,15529955492
111,8547	0,2151296	0,0384544544545	2,18145795668
111,888	0,2173248	0,115821154488	2,10470118656
111,9213	0,2228128	0,190441107774	1,67642895927
111,9546	0,2310448	0,23416016016	1,02991546769
111,9879	0,2390024	0,255447447447	0,445074704334
112,0212	0,248332	0,262543209877	-0,101769548439
112,0545	0,2571128	0,247893893894	-0,613863223695
112,0878	0,2650704	0,221570904238	-1,11163660602
112,1211	0,2724792	0,174189522856	-1,59757187952
112,1544	0,277144	0,110785452119	-1,95156952081
112,1877	0,279888	0,0414300967634	-2,18928638348
112,221	0,2801624	-0,0361654988322	-2,31263183994
112,2543	0,2779672	-0,123603603604	-2,08369809026
112,2876	0,2711072	-0,187007674341	-1,49332014697
112,3209	0,2645216	-0,219510844177	-0,950103701744
112,3542	0,256564	-0,246749416083	-0,492045265152
112,3875	0,2475088	-0,253845178512	-0,0101196736724
112,4208	0,2392768	-0,246749416083	0,458822185549
112,4541	0,2307704	-0,225233233233	0,979698973804
112,4874	0,223636	-0,181971971972	1,49217452354
112,5207	0,218148	-0,121314647981	1,85953777156
112,554	0,215404	-0,0528748748749	2,04665626588
112,5873	0,2145808	0,0180827494161	2,09801838319
112,6206	0,2165016	0,0906426426426	2,01305131179
112,6539	0,220892	0,155877877878	1,78850911862
112,6872	0,2272032	0,209897230564	1,48835577876
112,7205	0,234612	0,263458792125	0,920890304163
112,7538	0,2458624	0,281770437104	0,0662552219663
112,7871	0,2546432	0,260712045379	-0,614054160935
112,8204	0,2631496	0,233244577911	-1,07822258918
112,8537	0,2705584	0,18998331665	-1,5129866826
112,887	0,2763208	0,130928261595	-1,86507495149
112,9203	0,2796136	0,059970637304	-2,03844596459
112,9536	0,2801624	-0,00892692692693	-2,05906718642
112,9869	0,2790648	-0,0785111778445	-1,99357571341
113,0202	0,2749488	-0,146264264264	-1,77017914366
113,0535	0,268912	-0,200512512513	-1,40663464042
113,0868	0,2612288	-0,241484818151	-0,959650563699
113,1201	0,252448	-0,266434434434	-0,418534428099
113,1534	0,2431184	-0,274445779112	0,271512753995
113,1867	0,23324	-0,251098431765	1,02246891536
113,22	0,2255568	-0,199596930264	1,56893129366
113,2533	0,2197944	-0,138710710711	1,86163808119
113,2866	0,2162272	-0,0725598932266	2,01610630762
113,3199	0,2148552	-0,00274674674675	2,0751059145
113,3532	0,2159528	0,0688975642309	2,00636850843
113,3865	0,21952	0,136650650651	1,75070354528
113,4198	0,2255568	0,188838838839	1,36539219678
113,4531	0,2324168	0,227751084418	0,934255910899
113,4864	0,2409232	0,255218551885	0,380346980281
113,5197	0,2502528	0,255218551885	-0,223205632504
113,553	0,2584848	0,235762429096	-0,70799528257
113,5863	0,266168	0,204632632633	-1,10208974407
113,6196	0,2722048	0,165720387054	-1,56205755305
113,6529	0,2779672	0,102774107441	-2,04608345416
113,6862	0,2796136	0,0217450784117	-2,28131813273
113,7195	0,2793392	-0,0585972639306	-2,20246105298
113,7528	0,2754976	-0,131614948282	-1,88015899338
113,7861	0,2700096	-0,18586319653	-1,45551457363
113,8194	0,2628752	-0,228437771104	-1,01273111617
113,8527	0,2543688	-0,255218551885	-0,506365558084
113,886	0,2453136	-0,26185652319	0,0187118494316
113,9193	0,2368072	-0,25773640307	0,653387232188
113,9526	0,2272032	-0,222257590924	1,37131125119
113,9859	0,2211664	-0,159311311311	1,87118494315
114,0192	0,2165016	-0,0892692692693	2,10279181417
114,0525	0,2151296	-0,0148782115449	2,16255517001
114,0858	0,2156784	0,0558505171838	2,13563301929
114,1191	0,2186968	0,128868201535	2,0067503829
114,1524	0,2241848	0,199596930264	1,56893129366
114,1857	0,2329656	0,240569235903	0,906760948469
114,219	0,2409232	0,256363029696	0,309318327336
114,2523	0,2502528	0,259109776443	-0,229888435872
114,2856	0,2587592	0,241255922589	-0,754583968909
114,3189	0,2667168	0,207837170504	-1,24071017965
114,3522	0,273028	0,1581668335	-1,6995323652
114,3855	0,2776928	0,092016016016	-2,05238438305
114,4188	0,2793392	0,0180827494161	-2,24809505312
114,4521	0,2793392	-0,0663797130464	-2,15319924529
114,4854	0,2744	-0,135735068402	-1,73867449921
114,5187	0,2694608	-0,179911911912	-1,33446036405
114,552	0,2626008	-0,222944277611	-0,949339952788
114,5853	0,2540944	-0,247436102769	-0,452139382181
114,6186	0,245588	-0,25361628295	0,0714105274221
114,6519	0,2368072	-0,243087087087	0,615963533326
114,6852	0,2288496	-0,212186186186	1,13550376091
114,7185	0,222264	-0,165720387054	1,58248783763
114,7518	0,2173248	-0,102545211879	1,88626898503
114,7851	0,215404	-0,0357077077077	2,03539096877
114,8184	0,2148552	0,0345632298966	2,10126431626
114,8517	0,2175992	0,10780980981	2,0243166089
114,885	0,222264	0,173273940607	1,78125350353
114,9183	0,229124	0,23416016016	1,2800432509
114,9516	0,238728	0,266205538872	0,546844252772
114,9849	0,2477832	0,267578912246	-0,12678232676
115,0182	0,2568384	0,253387387387	-0,67840001051
115,0515	0,2650704	0,222257590924	-1,18743868994
115,0848	0,2722048	0,172358358358	-1,61055561178
115,1181	0,2768696	0,110327660994	-1,88340492645
115,1514	0,2796136	0,0437190523857	-2,03233597294
115,1847	0,279888	-0,0267807807808	-2,08236152959
115,218	0,2779672	-0,0995695695696	-1,96512606478
115,2513	0,273028	-0,16434701368	-1,63461370391
115,2846	0,2664424	-0,210355021688	-1,21837052267
115,3179	0,2587592	-0,245147147147	-0,779405809992
115,3512	0,249704	-0,263687687688	-0,270939942278
115,3845	0,2409232	-0,267807807808	0,373282302433
115,4178	0,2310448	-0,243544878212	1,12824814582
115,4511	0,223636	-0,185634300968	1,6731830262
115,4844	0,2186968	-0,122688021355	1,92636580524
115,5177	0,215404	-0,0551638304972	2,05601219059
115,551	0,2148552	0,0164804804805	2,07205091868
115,5843	0,2165016	0,0872092092092	1,93705829063
115,6176	0,220892	0,150155488822	1,64263306795
115,6509	0,2269288	0,198452452452	1,26304983662
115,6842	0,2343376	0,235533533534	0,833822923135
115,7175	0,2431184	0,25567634301	0,345214528287
115,7508	0,2518992	0,256820820821	-0,138620435584
115,7841	0,2601312	0,251785118452	-0,774441441776
115,8174	0,2697352	0,212415081748	-1,56587629783
115,8507	0,2754976	0,136650650651	-2,04073721146
115,884	0,278516	0,0638618618619	-2,12837740421
115,9173	0,2796136	-0,00640907574241	-2,09916400663
115,9506	0,2782416	-0,07805338672	-1,96741731165
115,9839	0,2741256	-0,140770770771	-1,7205354615
116,0172	0,2686376	-0,194561227895	-1,38028530143
116,0505	0,2609544	-0,237364698031	-0,885375977691
116,0838	0,2521736	-0,257278611945	-0,284305549014
116,1171	0,2431184	-0,254074074074	0,267121197496
116,1504	0,2348864	-0,235075742409	0,714105274221
116,1837	0,2274776	-0,209668335002	1,22715363567
116,217	0,2200688	-0,157251251251	1,80722096805
116,2503	0,2162272	-0,081029029029	2,14040645027
116,2836	0,2148552	-0,00572238905572	2,18718607385
116,3169	0,2159528	0,0666086086086	2,11539367195
116,3502	0,2192456	0,138252919586	1,91185457507
116,3835	0,2255568	0,197079079079	1,56835848194
116,4168	0,2324168	0,248580580581	1,01903204506
116,4501	0,242844	0,273759092426	0,22186907183
116,4834	0,2518992	0,260025358692	-0,492809014108
116,5167	0,2604056	0,232786786787	-0,993064580541
116,55	0,26754	0,19410343677	-1,45398707572
116,5833	0,2738512	0,138481815148	-1,91319113575
116,6166	0,2776928	0,0572238905572	-2,0838890275
116,6499	0,277144	-0,0121314647981	-1,91070895164
116,6832	0,2763208	-0,0668375041708	-1,76865164575
116,7165	0,273028	-0,127037037037	-1,66401803873
116,7498	0,2678144	-0,183345345345	-1,39307809645
116,7831	0,2604056	-0,22591991992	-0,930246228878
116,8164	0,2521736	-0,247664998332	-0,370036369369
116,8497	0,2433928	-0,249725058392	0,186163808119
116,883	0,2351608	-0,235075742409	0,728998378871
116,9163	0,2272032	-0,201199199199	1,2458654851
116,9496	0,2211664	-0,147637637638	1,62373028128
116,9829	0,2173248	-0,0888114781448	1,86622057493
117,0162	0,2151296	-0,0238051384718	2,08178871787
117,0495	0,215404	0,0515015015015	2,19826043372
117,0828	0,2184224	0,129554888222	2,06555905255
117,1161	0,2241848	0,200054721388	1,58516095898
117,1494	0,2326912	0,240798131465	0,911725316686
117,1827	0,2409232	0,256591925259	0,322683934073
117,216	0,2499784	0,260025358692	-0,201820661725
117,2493	0,2587592	0,244231564898	-0,734917433282
117,2826	0,2667168	0,210812812813	-1,243383301
117,3159	0,2733024	0,159311311311	-1,67127365381
117,3492	0,2776928	0,0945338672005	-1,93285767137
117,3825	0,2796136	0,0267807807808	-2,04646532864
117,4158	0,2796136	-0,0446346346346	-2,03634565496
117,4491	0,2765952	-0,113761094428	-1,85991964604
